SVC_NUM,DIR,ROUT_SEQ,BS_CODE,DISTANCE
700A,1,9,44361,3.1
700A,1,10,E4502,-
700A,1,11,BKE,-
700A,1,12,PIE,-
700A,1,13,40239,11.7
700A,1,14,40089,12.1
700A,1,15,40079,12.4
700A,1,16,40119,12.7
700A,1,17,40069,12.9
700A,1,18,40059,13.2
700A,1,19,40049,13.6
700A,1,20,40189,14
700A,1,21,40179,14.2
700A,1,22,9219,15
700A,1,23,9047,15.4
700A,1,24,9037,15.9
700A,1,25,8138,16.6
700A,1,26,8057,17
700A,1,27,8069,17.5
700A,1,28,4179,17.8
700A,1,29,2049,18.2
700A,1,30,E0200,-
700A,1,31,2151,18.8
700A,1,32,2161,19.5
700A,1,33,2171,19.8
700A,1,34,2051,20.2
700A,1,35,2061,20.5
700A,1,36,4111,21.2
700A,1,37,4121,21.6
700A,1,38,8041,21.9
700A,1,39,8031,22.2
700A,1,40,8111,22.7
700A,1,41,8121,23
700A,1,42,E0902,-
700A,1,43,E0901,-
700A,1,44,9011,23.7
700A,1,45,9023,24
700A,1,46,9212,24.6
700A,1,47,40171,25.2
700A,1,48,40181,25.5
700A,1,49,40041,25.8
700A,1,50,40051,26.1
700A,1,51,40111,26.5
700A,1,52,40071,26.9
700A,1,53,40081,27.3
700A,1,54,40231,27.5
700A,1,55,PIE,-
700A,1,56,BKE,-
700A,1,57,E4502,-
700A,1,58,44369,35.7
700A,1,59,44359,35.9
700A,1,60,44389,36.4
700A,1,61,44379,36.7
700A,1,62,44221,37.2
700A,1,63,44239,37.6
700A,1,64,44249,38
700A,1,65,E4501,-
700A,1,66,45009,38.7
75,1,1,45009,0
75,1,2,44201,0.6
75,1,3,44211,0.9
75,1,4,43139,1.5
75,1,5,43129,1.9
75,1,6,43109,2.5
75,1,7,43089,2.8
75,1,8,43069,3.3
75,1,9,43059,3.7
75,1,10,43049,4.1
75,1,11,43029,4.6
75,1,12,43019,5
75,1,13,42119,5.4
75,1,14,42109,5.9
75,1,15,42089,6.3
75,1,16,42149,6.8
75,1,17,12109,7.4
75,1,18,12099,7.8
75,1,19,12089,8
75,1,20,12079,8.5
75,1,21,12069,8.9
75,1,22,12119,9.2
75,1,23,12059,9.4
75,1,24,12049,9.7
75,1,25,12039,10.1
75,1,26,12029,10.4
75,1,27,11299,10.8
75,1,28,11289,11.2
75,1,29,11279,11.5
75,1,30,11269,12
75,1,31,11239,12.9
75,1,32,11229,13.3
75,1,33,11219,13.6
75,1,34,11209,14
75,1,35,13029,14.5
75,1,36,13019,15.1
75,1,37,9139,15.7
75,1,38,13189,16.1
75,1,39,13179,16.4
75,1,40,13169,16.6
75,1,41,13159,16.9
75,1,42,13139,17.3
75,1,43,13119,17.5
75,1,44,6129,17.9
75,1,45,6069,18.4
75,1,46,6049,18.6
75,1,47,6029,19.1
75,1,48,5519,19.8
75,1,49,5629,20.1
75,1,50,3222,20.5
75,1,51,3111,21.2
75,1,52,3031,21.8
75,1,53,3011,22.4
75,1,54,2011,22.8
75,1,55,2089,24.2
75,2,1,2099,0
75,2,2,2101,0.4
75,2,3,2051,0.8
75,2,4,2061,1.1
75,2,5,2029,1.7
75,2,6,3019,2.3
75,2,7,3059,2.7
75,2,8,3129,3.1
75,2,9,3218,3.7
75,2,10,5631,4.7
75,2,11,5521,5.1
75,2,12,6011,5.7
75,2,13,6051,6.3
75,2,14,6071,6.5
75,2,15,6081,6.7
75,2,16,6131,7.2
75,2,17,13121,7.5
75,2,18,13141,7.9
75,2,19,13171,8.4
75,2,20,13181,8.7
75,2,21,9131,9.2
75,2,22,9141,9.5
75,2,23,13011,9.8
75,2,24,13021,10.4
75,2,25,11201,10.7
75,2,26,11211,11
75,2,27,11221,11.5
75,2,28,11231,12
75,2,29,11261,12.8
75,2,30,11271,13.4
75,2,31,11281,13.7
75,2,32,11291,14.1
75,2,33,12021,14.5
75,2,34,12031,14.9
75,2,35,12041,15.3
75,2,36,12051,15.6
75,2,37,12111,15.8
75,2,38,12061,16.3
75,2,39,12071,16.6
75,2,40,12081,17.1
75,2,41,12091,17.4
75,2,42,12101,17.9
75,2,43,42141,18.3
75,2,44,42071,18.7
75,2,45,42091,19.2
75,2,46,42111,19.7
75,2,47,43011,19.9
75,2,48,43021,20.4
75,2,49,43041,21
75,2,50,43051,21.4
75,2,51,43061,21.8
75,2,52,43071,22.1
75,2,53,43081,22.4
75,2,54,43091,22.8
75,2,55,43121,23.4
75,2,56,43131,23.9
75,2,57,44219,24.4
75,2,58,44209,24.7
75,2,59,45008,25.1
75,2,60,45009,25.2
77,1,1,43009,0
77,1,2,43179,0.6
77,1,3,43189,1
77,1,4,43619,1.4
77,1,5,43629,1.6
77,1,6,42319,2
77,1,7,42201,2.6
77,1,8,42211,2.8
77,1,9,42221,3.1
77,1,10,42231,3.4
77,1,11,42169,3.8
77,1,12,42159,4
77,1,13,42259,4.2
77,1,14,42089,4.6
77,1,15,42059,5.2
77,1,16,42049,5.5
77,1,17,42039,5.9
77,1,18,42029,6.4
77,1,19,42129,7.5
77,1,20,42139,7.7
77,1,21,11349,8.1
77,1,22,11339,8.3
77,1,23,11329,8.5
77,1,24,11319,8.8
77,1,25,11309,9
77,1,26,11289,9.4
77,1,27,11279,9.7
77,1,28,11269,10.2
77,1,29,11239,11.1
77,1,30,11229,11.5
77,1,31,11219,11.8
77,1,32,11209,12.2
77,1,33,13029,12.7
77,1,34,13019,13.3
77,1,35,9149,13.6
77,1,36,9159,14.1
77,1,37,9169,14.4
77,1,38,9179,14.7
77,1,39,9047,15
77,1,40,9037,15.5
77,1,41,8138,16.2
77,1,42,8057,16.6
77,1,43,8069,17.1
77,1,44,4179,17.4
77,1,45,2049,17.8
77,1,46,2089,18.5
77,2,1,2099,0
77,2,2,2101,0.4
77,2,3,2051,0.8
77,2,4,2061,1.1
77,2,5,4111,1.8
77,2,6,4121,2.2
77,2,7,8041,2.5
77,2,8,8031,2.8
77,2,9,8111,3.3
77,2,10,8121,3.6
77,2,11,9059,3.9
77,2,12,9022,4.4
77,2,13,9111,4.9
77,2,14,9121,5.2
77,2,15,9131,5.8
77,2,16,9141,6.1
77,2,17,13011,6.4
77,2,18,13021,7
77,2,19,11201,7.3
77,2,20,11211,7.6
77,2,21,11221,8.1
77,2,22,11231,8.6
77,2,23,11261,9.4
77,2,24,11271,10
77,2,25,11301,10.5
77,2,26,11311,10.8
77,2,27,11321,11
77,2,28,11331,11.3
77,2,29,11341,11.6
77,2,30,42131,12
77,2,31,42011,12.4
77,2,32,42021,12.7
77,2,33,42031,13
77,2,34,42041,13.4
77,2,35,42051,13.9
77,2,36,42061,14.2
77,2,37,42071,14.7
77,2,38,42151,15
77,2,39,42161,15.3
77,2,40,42239,15.6
77,2,41,42229,15.8
77,2,42,42219,16.1
77,2,43,42209,16.3
77,2,44,42311,16.9
77,2,45,43621,17.3
77,2,46,43611,17.6
77,2,47,43181,17.9
77,2,48,43171,18.3
77,2,49,43009,18.8
800,1,1,59009,0
800,1,2,59169,0.4
800,1,3,59179,0.8
800,1,4,59241,1.1
800,1,5,59231,1.4
800,1,6,59251,1.9
800,1,7,59261,2.2
800,1,8,59271,2.6
800,1,9,57129,3
800,1,10,57119,3.3
800,1,11,57089,3.7
800,1,12,59511,4.2
800,1,13,59309,4.6
800,1,14,59139,5
800,1,15,59129,5.4
800,1,16,59109,5.8
800,1,17,59239,6.2
800,1,18,59249,6.5
800,1,19,59171,6.8
800,1,20,59161,7.2
800,1,21,59072,7.6
800,1,22,59009,7.8
804,1,1,59009,0
804,1,2,59091,0.6
804,1,3,59239,1.2
804,1,4,59249,1.5
804,1,5,59389,1.9
804,1,6,59399,2.4
804,1,7,59409,2.8
804,1,8,59419,3
804,1,9,59579,3.6
804,1,10,59581,4
804,1,11,59471,4.5
804,1,12,59461,5.1
804,1,13,59411,5.6
804,1,14,59401,5.9
804,1,15,59391,6.3
804,1,16,59381,6.7
804,1,17,59241,7.2
804,1,18,59231,7.5
804,1,19,59099,8
804,1,20,59073,8.5
804,1,21,59009,8.7
806,1,1,59009,0
806,1,2,59169,0.4
806,1,3,59359,0.8
806,1,4,59451,1.3
806,1,5,59469,1.8
806,1,6,59591,2.4
806,1,7,59601,2.7
806,1,8,E5903,-
806,1,9,59399,3.6
806,1,10,59409,4
806,1,11,59419,4.2
806,1,12,59459,4.7
806,1,13,59351,5.1
806,1,14,59161,5.5
806,1,15,59073,5.9
806,1,16,59009,6.1
811,1,1,59009,0
811,1,2,59169,0.4
811,1,3,59179,0.8
811,1,4,59189,1.1
811,1,5,59199,1.4
811,1,6,59209,1.7
811,1,7,59211,2.1
811,1,8,59221,2.5
811,1,9,59261,2.9
811,1,10,59271,3.3
811,1,11,57129,3.7
811,1,12,57119,4
811,1,13,59119,4.2
811,1,14,59149,4.7
811,1,15,59159,5
811,1,16,59091,5.2
811,1,17,59251,5.8
811,1,18,59229,6.2
811,1,19,59219,6.6
811,1,20,59201,7.1
811,1,21,59191,7.4
811,1,22,59181,7.8
811,1,23,59171,8.1
811,1,24,59161,8.5
811,1,25,59072,8.9
811,1,26,59008,9.1
811,1,27,E5901,-
811,1,28,59069,9.7
811,1,29,59059,10.4
811,1,30,59421,10.8
811,1,31,59431,11.1
811,1,32,59449,11.7
811,1,33,59481,12.1
811,1,34,59499,12.5
811,1,35,59501,13
811,1,36,59441,13.4
811,1,37,59439,13.9
811,1,38,59429,14.3
811,1,39,59051,14.6
811,1,40,59061,15.3
811,1,41,59009,15.7
811,1,42,59169,16.1
811,1,43,59179,16.5
811,1,44,59189,16.8
811,1,45,59199,17.1
811,1,46,59209,17.4
811,1,47,59211,17.8
811,1,48,59221,18.2
811,1,49,59261,18.6
811,1,50,59271,19
811,1,51,57129,19.4
811,1,52,57119,19.7
811,1,53,59119,19.9
811,1,54,59149,20.4
811,1,55,59159,20.7
811,1,56,59091,20.9
811,1,57,59251,21.5
811,1,58,59229,21.9
811,1,59,59219,22.3
811,1,60,59201,22.8
811,1,61,59191,23.1
811,1,62,59181,23.5
811,1,63,59171,23.8
811,1,64,59161,24.2
811,1,65,59072,24.6
811,1,66,59008,24.8
812,1,1,59009,0
812,1,2,59169,0.4
812,1,3,59359,0.8
812,1,4,59349,1.4
812,1,5,59369,1.7
812,1,6,59379,2.1
812,1,7,59291,2.5
812,1,8,59281,3
812,1,9,59351,3.7
812,1,10,59161,4.1
812,1,11,59072,4.5
812,1,12,59008,4.7
812,1,13,E5901,-
812,1,14,59091,5.3
812,1,15,59101,5.9
812,1,16,59121,6.3
812,1,17,59131,6.6
812,1,18,59301,7
812,1,19,59311,7.3
812,1,20,59081,7.6
812,1,21,59321,8
812,1,22,59561,8.2
812,1,23,59051,8.5
812,1,24,59339,9
812,1,25,59089,9.4
812,1,26,59319,9.6
812,1,27,59309,9.9
812,1,28,59139,10.3
812,1,29,59129,10.7
812,1,30,59109,11.1
812,1,31,59099,11.5
812,1,32,59072,11.9
812,1,33,59009,12.1
812,1,34,59169,12.5
812,1,35,59359,12.9
812,1,36,59349,13.5
812,1,37,59369,13.8
812,1,38,59379,14.4
812,1,39,59291,14.8
812,1,40,59281,15.3
812,1,41,59351,16
812,1,42,59161,16.4
812,1,43,59072,16.8
812,1,44,59008,17
825,1,1,55509,0
825,1,2,55171,0.5
825,1,3,55029,1
825,1,4,55349,1.4
825,1,5,55339,1.7
825,1,6,55351,2.1
825,1,7,55371,2.7
825,1,8,55381,3
825,1,9,55361,3.3
825,1,10,55331,3.7
825,1,11,55341,4
825,1,12,55021,4.3
825,1,13,55179,4.9
825,1,14,55189,5.3
825,1,15,55509,5.7
851,1,1,59009,0
851,1,2,E5901,-
851,1,3,59069,0.6
851,1,4,59059,1.3
851,1,5,59049,1.8
851,1,6,59039,2.2
851,1,7,59029,2.8
851,1,8,59019,3.6
851,1,9,55279,4.8
851,1,10,55269,5.1
851,1,11,55259,5.3
851,1,12,55249,5.6
851,1,13,55179,6.1
851,1,14,55189,6.5
851,1,15,55209,7
851,1,16,54059,7.3
851,1,17,54049,7.6
851,1,18,54039,7.9
851,1,19,54019,8.5
851,1,20,53169,9
851,1,21,53159,9.3
851,1,22,53149,9.8
851,1,23,53139,10.1
851,1,24,53129,10.6
851,1,25,53119,11
851,1,26,51089,11.4
851,1,27,51059,12
851,1,28,51049,12.4
851,1,29,51039,12.7
851,1,30,51029,12.9
851,1,31,51019,13.1
851,1,32,50059,13.6
851,1,33,50049,13.8
851,1,34,50038,14.3
851,1,35,50029,14.7
851,1,36,50019,15.3
851,1,37,40109,15.5
851,1,38,40019,16
851,1,39,7539,16.4
851,1,40,7589,16.8
851,1,41,1139,17.3
851,1,42,1039,17.6
851,1,43,1029,17.8
851,1,44,4168,18.4
851,1,45,4249,18.6
851,1,46,5029,19
851,1,47,5131,19.6
851,1,48,5039,20.1
851,1,49,5019,20.4
851,1,50,6011,20.9
851,1,51,6051,21.5
851,1,52,10141,21.8
851,1,53,10151,22.2
851,1,54,10161,22.4
851,1,55,10171,22.8
851,1,56,10359,23
851,1,57,10349,23.3
851,1,58,10009,24
851,2,1,10009,0
851,2,2,10341,0.7
851,2,3,10351,1
851,2,4,10179,1.3
851,2,5,10169,1.8
851,2,6,10149,2.4
851,2,7,6049,2.8
851,2,8,6029,3.3
851,2,9,5012,3.7
851,2,10,5022,4.3
851,2,11,4222,4.8
851,2,12,4223,5.1
851,2,13,4151,5.7
851,2,14,1013,6.1
851,2,15,1112,6.4
851,2,16,7551,6.7
851,2,17,7531,7
851,2,18,40011,7.5
851,2,19,40101,8.1
851,2,20,50011,8.3
851,2,21,50021,9
851,2,22,50031,9.5
851,2,23,50041,9.8
851,2,24,50051,10
851,2,25,51011,10.3
851,2,26,51021,10.7
851,2,27,51031,10.9
851,2,28,51041,11.1
851,2,29,51051,11.5
851,2,30,51081,12.1
851,2,31,53111,12.7
851,2,32,53121,13.2
851,2,33,53131,13.7
851,2,34,53141,14
851,2,35,53151,14.4
851,2,36,53161,14.7
851,2,37,54011,15.1
851,2,38,54031,15.7
851,2,39,54041,16.1
851,2,40,54051,16.4
851,2,41,55201,16.7
851,2,42,55181,17
851,2,43,55171,17.5
851,2,44,55241,17.9
851,2,45,55251,18.2
851,2,46,55261,18.5
851,2,47,55271,19
851,2,48,59011,20
851,2,49,59021,20.9
851,2,50,59031,21.3
851,2,51,59041,21.7
851,2,52,59051,22.1
851,2,53,59061,22.8
851,2,54,59009,23.2
852,1,1,59009,0
852,1,2,59069,0.6
852,1,3,59059,1.3
852,1,4,59049,1.8
852,1,5,59039,2.2
852,1,6,59029,2.8
852,1,7,59019,3.6
852,1,8,55279,4.8
852,1,9,55269,5.1
852,1,10,55259,5.3
852,1,11,55249,5.6
852,1,12,55179,6.1
852,1,13,55189,6.5
852,1,14,55209,7
852,1,15,54059,7.3
852,1,16,54049,7.6
852,1,17,54039,7.9
852,1,18,54019,8.5
852,1,19,53169,9
852,1,20,53159,9.3
852,1,21,53149,9.8
852,1,22,53139,10.1
852,1,23,53019,11
852,1,24,51079,11.6
852,1,25,51119,12.1
852,1,26,40269,12.8
852,1,27,40259,13.3
852,1,28,41159,13.7
852,1,29,41149,14.2
852,1,30,41139,14.9
852,1,31,41129,15.4
852,1,32,41031,15.8
852,1,33,41041,16
852,1,34,41051,16.4
852,1,35,41061,16.6
852,1,36,41071,17
852,1,37,41081,17.5
852,1,38,42011,17.9
852,1,39,42021,18.2
852,1,40,42031,18.5
852,1,41,42041,18.9
852,1,42,42051,19.4
852,1,43,42061,19.7
852,1,44,42071,20.2
852,1,45,42091,20.7
852,1,46,42111,21.2
852,1,47,43011,21.4
852,1,48,43631,21.8
852,1,49,43201,22.3
852,1,50,43191,22.9
852,1,51,43181,23.3
852,1,52,43171,23.7
852,1,53,43009,24.2
852,2,1,43009,0
852,2,2,43179,0.6
852,2,3,43189,1
852,2,4,43199,1.4
852,2,5,43209,1.9
852,2,6,43639,2.5
852,2,7,43019,2.9
852,2,8,42119,3.3
852,2,9,42109,3.8
852,2,10,42089,4.2
852,2,11,42059,4.8
852,2,12,42049,5.1
852,2,13,42039,5.5
852,2,14,42029,6
852,2,15,42019,6.5
852,2,16,41089,7
852,2,17,41079,7.4
852,2,18,41069,8
852,2,19,41049,8.4
852,2,20,41121,8.9
852,2,21,41131,9.4
852,2,22,41141,10.1
852,2,23,41151,10.5
852,2,24,40251,11
852,2,25,40261,11.5
852,2,26,51111,12.2
852,2,27,51071,12.6
852,2,28,53011,13.1
852,2,29,53121,13.8
852,2,30,53131,14.3
852,2,31,53141,14.6
852,2,32,53151,15
852,2,33,53161,15.3
852,2,34,54011,15.7
852,2,35,54031,16.3
852,2,36,54041,16.7
852,2,37,54051,17
852,2,38,55201,17.3
852,2,39,55181,17.6
852,2,40,55171,18.1
852,2,41,55241,18.5
852,2,42,55251,18.8
852,2,43,55261,19.1
852,2,44,55271,19.6
852,2,45,59011,20.6
852,2,46,59021,21.5
852,2,47,59031,21.9
852,2,48,59041,22.3
852,2,49,59051,22.7
852,2,50,59061,23.4
852,2,51,59009,23.8
853,1,1,59009,0
853,1,2,59069,0.6
853,1,3,59619,1.1
853,1,4,59059,1.6
853,1,5,59049,2.1
853,1,6,59039,2.5
853,1,7,59029,3.1
853,1,8,59019,3.9
853,1,9,55279,5.1
853,1,10,55269,5.4
853,1,11,55259,5.6
853,1,12,55249,5.9
853,1,13,55179,6.4
853,1,14,55189,6.8
853,1,15,55209,7.3
853,1,16,54059,7.6
853,1,17,54049,7.9
853,1,18,54039,8.2
853,1,19,54241,8.5
853,1,20,54339,9.1
853,1,21,54329,9.5
853,1,22,54319,9.8
853,1,23,54101,10.4
853,1,24,66091,11.3
853,1,25,66031,11.8
853,1,26,66041,12.3
853,1,27,66051,12.6
853,1,28,66379,13
853,1,29,62139,13.5
853,1,30,62129,13.8
853,1,31,62119,14.1
853,1,32,61049,14.4
853,1,33,61039,14.8
853,1,34,61029,15.1
853,1,35,61019,15.4
853,1,36,60269,15.7
853,1,37,60209,15.8
853,1,38,60179,16.3
853,1,39,60221,16.9
853,1,40,60039,17.2
853,1,41,60029,17.7
853,1,42,60059,18.1
853,1,43,80109,18.8
853,1,44,80009,19.4
853,2,1,80009,0
853,2,2,80101,0.4
853,2,3,60051,1.1
853,2,4,60021,1.7
853,2,5,60031,2.2
853,2,6,60229,2.5
853,2,7,60159,3
853,2,8,E6003,-
853,2,9,60161,4.1
853,2,10,60201,4.8
853,2,11,60261,4.9
853,2,12,61011,5.1
853,2,13,61021,5.4
853,2,14,61031,5.6
853,2,15,61041,5.9
853,2,16,62111,6.3
853,2,17,62121,6.5
853,2,18,62131,6.8
853,2,19,66371,7.4
853,2,20,66059,7.7
853,2,21,66049,8.1
853,2,22,66039,8.4
853,2,23,66099,9.1
853,2,24,54109,10
853,2,25,54311,10.6
853,2,26,54321,10.9
853,2,27,54331,11.3
853,2,28,54247,11.8
853,2,29,54031,12.1
853,2,30,54041,12.5
853,2,31,54051,12.8
853,2,32,55201,13.1
853,2,33,55181,13.4
853,2,34,55171,13.9
853,2,35,55241,14.3
853,2,36,55251,14.6
853,2,37,55261,14.9
853,2,38,55271,15.4
853,2,39,59011,16.4
853,2,40,59021,17.3
853,2,41,59031,17.7
853,2,42,59041,18.1
853,2,43,59051,18.5
853,2,44,59611,19.2
853,2,45,59061,19.5
853,2,46,59009,19.9
853C,1,1,59009,0
853C,1,2,59069,0.6
853C,1,3,59619,1.1
853C,1,4,59059,1.6
853C,1,5,59049,2.1
853C,1,6,59039,2.5
853C,1,7,59029,3.1
853C,1,8,59019,3.9
853C,1,9,55279,5.1
853C,1,10,55269,5.4
853C,1,11,55259,5.6
853C,1,12,55249,5.9
853C,1,13,55179,6.4
853C,1,14,55189,6.8
853C,1,15,55209,7.3
853C,1,16,54059,7.6
853C,1,17,54049,7.9
853C,1,18,54039,8.2
853C,1,19,54241,8.5
853C,1,20,54339,9.1
853C,1,21,54329,9.5
853C,1,22,54319,9.8
853C,1,23,54101,10.4
853C,1,24,66091,11.3
853C,1,25,66031,11.8
853C,1,26,66041,12.3
853C,1,27,66051,12.6
853C,1,28,66379,13
853C,1,29,62139,13.5
853C,1,30,62129,13.8
853C,1,31,62119,14.1
853C,1,32,61049,14.4
853C,1,33,61039,14.8
853C,1,34,61029,15.1
853C,1,35,61019,15.4
853C,1,36,60269,15.7
853C,1,37,60209,15.8
853C,1,38,60179,16.3
853C,1,39,60221,16.9
853C,1,40,60039,17.2
853C,1,41,60029,17.7
853C,1,42,60059,18.1
853C,1,43,80109,18.8
853C,1,44,80051,19.1
853C,1,45,80071,19.5
853C,1,46,80091,20
853C,1,47,81011,20.3
853C,1,48,81031,20.8
853C,1,49,81051,21.1
853C,1,50,82119,21.6
853C,1,51,82099,22
853C,1,52,82089,22.2
853C,1,53,82079,22.5
853C,1,54,92169,22.9
853C,1,55,E9209,22.9
853C,1,56,92249,23.8
853C,1,57,92041,24.4
853C,1,58,92051,24.8
853C,1,59,92061,25.2
853C,1,60,92071,25.7
853C,1,61,92081,26
853C,1,62,93011,26.4
853C,1,63,93021,26.8
853C,1,64,93031,27.4
853C,1,65,93041,27.9
853C,1,66,93139,28.2
853C,1,67,94011,28.5
853C,1,68,94021,28.9
853C,1,69,94031,29.2
853C,1,70,94041,29.6
853C,1,71,94051,30
853C,1,72,94061,30.5
853C,1,73,94009,30.7
853C,2,1,94009,0
853C,2,2,94069,0.3
853C,2,3,94059,0.7
853C,2,4,94049,1.1
853C,2,5,94089,1.3
853C,2,6,94039,1.6
853C,2,7,94029,2
853C,2,8,94019,2.2
853C,2,9,93131,2.5
853C,2,10,93049,2.8
853C,2,11,93039,3.2
853C,2,12,93201,3.5
853C,2,13,93029,3.9
853C,2,14,93019,4.3
853C,2,15,92089,4.7
853C,2,16,92079,5
853C,2,17,92069,5.5
853C,2,18,92059,5.9
853C,2,19,92049,6.2
853C,2,20,92241,7
853C,2,21,E9209,-
853C,2,22,92161,7.8
853C,2,23,82071,8.2
853C,2,24,82081,8.6
853C,2,25,82091,8.8
853C,2,26,82109,9.2
853C,2,27,81069,9.5
853C,2,28,81049,10
853C,2,29,81029,10.3
853C,2,30,80089,10.8
853C,2,31,80069,11.2
853C,2,32,80049,11.7
853C,2,33,80101,12.1
853C,2,34,60051,12.8
853C,2,35,60021,13.4
853C,2,36,60031,13.9
853C,2,37,60229,14.2
853C,2,38,60159,14.7
853C,2,39,E6003,-
853C,2,40,60161,15.8
853C,2,41,60201,16.5
853C,2,42,60261,16.6
853C,2,43,61011,16.8
853C,2,44,61021,17.1
853C,2,45,61031,17.3
853C,2,46,61041,17.6
853C,2,47,62111,18
853C,2,48,62121,18.2
853C,2,49,62131,18.5
853C,2,50,66371,19.1
853C,2,51,66059,19.4
853C,2,52,66049,19.8
853C,2,53,66039,20.1
853C,2,54,66099,20.8
853C,2,55,54109,21.7
853C,2,56,54311,22.3
853C,2,57,54321,22.6
853C,2,58,54331,23
853C,2,59,54247,23.5
853C,2,60,54031,23.8
853C,2,61,54041,24.2
853C,2,62,54051,24.5
853C,2,63,55201,24.8
853C,2,64,55181,25.1
853C,2,65,55171,25.6
853C,2,66,55241,26
853C,2,67,55251,26.3
853C,2,68,55261,26.6
853C,2,69,55271,27.1
853C,2,70,59011,28.1
853C,2,71,59021,29
853C,2,72,59031,29.4
853C,2,73,59041,29.8
853C,2,74,59051,30.2
853C,2,75,59611,30.9
853C,2,76,59061,31.2
853C,2,77,59009,31.6
854,1,1,59009,0
854,1,2,E5901,-
854,1,3,59069,0.6
854,1,4,59059,1.3
854,1,5,59049,1.8
854,1,6,59039,2.2
854,1,7,59029,2.8
854,1,8,59019,3.6
854,1,9,55279,4.8
854,1,10,55269,5.1
854,1,11,55259,5.3
854,1,12,55249,5.6
854,1,13,55031,6.1
854,1,14,55041,6.4
854,1,15,55051,6.8
854,1,16,55071,7.2
854,1,17,55081,7.6
854,1,18,55101,8
854,1,19,67011,8.3
854,1,20,67021,8.6
854,1,21,67041,9.2
854,1,22,67051,9.5
854,1,23,67061,9.8
854,1,24,67071,10.3
854,1,25,64129,10.6
854,1,26,64119,11
854,1,27,64109,11.5
854,1,28,63311,11.8
854,1,29,63321,12.2
854,1,30,63331,12.6
854,1,31,63341,13
854,1,32,63249,13.6
854,1,33,63071,14.1
854,1,34,63081,14.4
854,1,35,63091,14.8
854,1,36,63101,15.1
854,1,37,62231,15.5
854,1,38,62241,15.8
854,1,39,71051,16.2
854,1,40,71061,16.7
854,1,41,71071,17.1
854,1,42,71081,17.5
854,1,43,71091,18
854,1,44,72019,18.4
854,1,45,83119,19.1
854,1,46,83109,19.3
854,1,47,83011,19.8
854,1,48,83031,20.1
854,1,49,83062,20.5
854,1,50,83081,21
854,1,51,84011,21.6
854,1,52,84021,21.9
854,1,53,E8401,-
854,1,54,E8400,-
854,1,55,84009,22.7
854,2,1,84009,0
854,2,2,E8400,-
854,2,3,E8401,-
854,2,4,84029,0.7
854,2,5,84019,1
854,2,6,83099,1.5
854,2,7,83079,1.9
854,2,8,83059,2.3
854,2,9,83049,2.5
854,2,10,83101,3.4
854,2,11,83111,3.7
854,2,12,72011,4.2
854,2,13,71099,4.5
854,2,14,71089,4.9
854,2,15,71079,5.3
854,2,16,71069,5.8
854,2,17,71059,6.2
854,2,18,62249,6.6
854,2,19,62239,7
854,2,20,63109,7.4
854,2,21,63099,7.7
854,2,22,63089,8.1
854,2,23,63079,8.5
854,2,24,63241,9
854,2,25,63349,9.5
854,2,26,63339,10.1
854,2,27,63329,10.4
854,2,28,63319,10.9
854,2,29,64101,11.4
854,2,30,64111,11.8
854,2,31,64121,12.2
854,2,32,67079,12.5
854,2,33,67069,12.9
854,2,34,67059,13.2
854,2,35,67049,13.6
854,2,36,67039,13.8
854,2,37,67029,14.1
854,2,38,67019,14.4
854,2,39,55109,14.7
854,2,40,55089,15.1
854,2,41,55079,15.4
854,2,42,55059,15.9
854,2,43,55049,16.2
854,2,44,55039,16.6
854,2,45,55241,17.1
854,2,46,55251,17.4
854,2,47,55261,17.7
854,2,48,55271,18.2
854,2,49,59011,19.2
854,2,50,59021,20.1
854,2,51,59031,20.5
854,2,52,59041,20.9
854,2,53,59051,21.3
854,2,54,59061,22
854,2,55,59009,22.4
854E,1,1,59009,0
854E,1,2,E5901,-
854E,1,3,59069,0.6
854E,1,4,59059,1.3
854E,1,5,59049,1.8
854E,1,6,59039,2.2
854E,1,7,E5608,-
854E,1,8,E5609,-
854E,1,9,E5610,-
854E,1,10,67051,9.7
854E,1,11,E5610,-
854E,1,12,64129,10.8
854E,1,13,64119,11.2
854E,1,14,64109,11.7
854E,1,15,63311,12
854E,1,16,63321,12.4
854E,1,17,63331,12.8
854E,1,18,63341,13.2
854E,1,19,63249,13.8
854E,1,20,63071,14.3
854E,1,21,63081,14.6
854E,1,22,63091,15
854E,1,23,63101,15.3
854E,1,24,E6401,-
854E,1,25,71061,16.9
854E,1,26,71071,17.3
854E,1,27,71081,17.7
854E,1,28,71091,18.2
854E,1,29,72019,18.6
854E,1,30,PIE,-
854E,1,31,E8403,-
854E,1,32,E8401,-
854E,1,33,84009,22.4
855,1,1,59009,0
855,1,2,59069,0.6
855,1,3,59059,1.3
855,1,4,59049,1.8
855,1,5,59039,2.2
855,1,6,59029,2.8
855,1,7,59019,3.6
855,1,8,55279,4.8
855,1,9,55269,5.1
855,1,10,55259,5.3
855,1,11,55029,6.2
855,1,12,55019,6.7
855,1,13,56209,7.2
855,1,14,56199,7.5
855,1,15,56039,7.8
855,1,16,56029,8.2
855,1,17,56019,8.7
855,1,18,53099,9
855,1,19,53089,9.3
855,1,20,53079,9.7
855,1,21,53069,10.1
855,1,22,53059,10.5
855,1,23,53049,10.9
855,1,24,53039,11.2
855,1,25,53029,11.5
