SVC_NUM,DIR,ROUTE_SEQ,BS_CODE,DISTANCE
242,1,6,27331,2.3
242,1,7,27341,2.6
242,1,8,27351,3
242,1,9,27429,-
242,1,10,22359,3.5
242,1,11,22349,3.9
242,1,12,22419,4.2
242,1,13,21379,4.7
242,1,14,22481,5.1
242,1,15,22009,5.7
243,1,1,22009,0
243,1,2,22441,0.8
243,1,3,22591,1.1
243,1,4,27371,1.5
243,1,5,27381,1.9
243,1,6,27391,2.1
243,1,7,27409,2.4
243,1,8,27419,2.6
243,1,9,27361,3.1
243,1,10,27309,3.5
243,1,11,22369,3.7
243,1,12,22239,4
243,1,13,22249,4.2
243,1,14,22259,4.6
243,1,15,22009,5.1
243,2,1,22009,0
243,2,2,22251,0.7
243,2,3,22241,1.1
243,2,4,22231,1.4
243,2,5,22361,1.6
243,2,6,27301,1.8
243,2,7,27369,2.2
243,2,8,27411,2.7
243,2,9,27401,3
243,2,10,27399,3.4
243,2,11,27389,3.6
243,2,12,27379,3.9
243,2,13,22599,4.4
243,2,14,22449,4.6
243,2,15,22009,5.1
246,1,1,22009,0
246,1,2,21359,1.1
246,1,3,21251,1.4
246,1,4,21269,1.7
246,1,5,21509,2
246,1,6,21499,2.5
246,1,7,21489,2.7
246,1,8,21479,3
246,1,9,21469,3.3
246,1,10,21551,3.6
246,1,11,21561,4
246,1,12,21571,4.2
246,1,13,21581,4.4
246,1,14,21591,4.7
246,1,15,21671,5.2
246,1,16,21651,5.3
246,1,17,21661,5.8
246,1,18,28091,6.3
246,1,19,21231,6.9
246,1,20,21451,7.3
246,1,21,21449,7.6
246,1,22,21439,7.9
246,1,23,21429,8.2
246,1,24,21419,8.7
246,1,25,21409,8.9
246,1,26,21459,9.3
246,1,27,21239,9.6
246,1,28,28099,10
246,1,29,21669,10.7
246,1,30,21659,11.1
246,1,31,21679,11.3
246,1,32,21599,11.8
246,1,33,21589,12.1
246,1,34,21579,12.4
246,1,35,21569,12.6
246,1,36,21559,13.1
246,1,37,21461,13.4
246,1,38,21471,13.7
246,1,39,21481,14.1
246,1,40,21491,14.3
246,1,41,21501,14.7
246,1,42,21261,15.1
246,1,43,21259,15.4
246,1,44,21351,15.8
246,1,45,22009,16.9
249,1,1,22009,0
249,1,2,21359,1.1
249,1,3,21349,1.5
249,1,4,21339,2
249,1,5,21329,2.4
249,1,6,21319,2.7
249,1,7,21309,3.2
249,1,8,21299,3.6
249,1,9,22079,4.1
249,1,10,22069,4.6
249,1,11,22059,4.9
249,1,12,22049,5.3
249,1,13,22399,5.7
249,1,14,22409,6.1
249,1,15,22429,6.5
249,1,16,22089,6.8
249,1,17,22331,7.2
249,1,18,22081,7.5
249,1,19,22421,7.8
249,1,20,22099,8.1
249,1,21,23469,8.7
249,1,22,23451,8.8
249,1,23,23461,9
249,1,24,22091,9.5
249,1,25,22401,9.7
249,1,26,22391,10.1
249,1,27,22041,10.7
249,1,28,22051,11.1
249,1,29,22061,11.4
249,1,30,22071,11.7
249,1,31,21291,12.1
249,1,32,21301,12.4
249,1,33,21311,12.9
249,1,34,21321,13.2
249,1,35,21331,13.6
249,1,36,21341,14.1
249,1,37,21351,14.5
249,1,38,22009,15.6
25,1,1,54009,0
25,1,2,54261,0.4
25,1,3,54271,0.7
25,1,4,54281,1
25,1,5,54291,1.3
25,1,6,54301,1.8
25,1,7,66341,2.1
25,1,8,66331,2.7
25,1,9,66101,3.1
25,1,10,63311,3.6
25,1,11,63321,4
25,1,12,63331,4.4
25,1,13,63341,4.8
25,1,14,63249,5.4
25,1,15,63071,5.9
25,1,16,63081,6.2
25,1,17,63091,6.6
25,1,18,63101,6.9
25,1,19,62231,7.3
25,1,20,62241,7.6
25,1,21,71051,8
25,1,22,71061,8.5
25,1,23,71071,8.9
25,1,24,71081,9.3
25,1,25,71091,9.8
25,1,26,72019,10.2
25,1,27,83119,10.9
25,1,28,83109,11.1
25,1,29,83011,11.6
25,1,30,83031,11.9
25,1,31,83062,12.3
25,1,32,83081,12.8
25,1,33,84011,13.4
25,1,34,84021,13.7
25,1,35,84009,14.5
25,2,1,84009,0
25,2,2,84029,0.7
25,2,3,84019,1
25,2,4,83099,1.5
25,2,5,83079,1.9
25,2,6,83059,2.3
25,2,7,83049,2.5
25,2,8,83101,3.4
25,2,9,83111,3.7
25,2,10,72011,4.2
25,2,11,71099,4.5
25,2,12,71089,4.9
25,2,13,71079,5.3
25,2,14,71069,5.8
25,2,15,71059,6.2
25,2,16,62249,6.6
25,2,17,62239,7
25,2,18,63109,7.4
25,2,19,63099,7.7
25,2,20,63089,8.1
25,2,21,63079,8.5
25,2,22,63241,9
25,2,23,63349,9.5
25,2,24,63339,10.1
25,2,25,63329,10.4
25,2,26,63319,10.9
25,2,27,66109,11.4
25,2,28,66339,11.9
25,2,29,66349,12.5
25,2,30,54309,12.8
25,2,31,54299,13.4
25,2,32,54289,13.7
25,2,33,54279,14
25,2,34,54269,14.3
25,2,35,54009,14.6
251,1,1,22009,0
251,1,2,21359,-
251,1,3,22011,3.3
251,1,4,22021,3.8
251,1,5,22031,4.3
251,1,6,22159,4.6
251,1,7,22149,5
251,1,8,22399,5.4
251,1,9,22409,5.8
251,1,10,22099,6
251,1,11,23381,6.3
251,1,12,23391,6.7
251,1,13,23401,7
251,1,14,23411,7.3
251,1,15,23421,7.6
251,1,16,23431,7.9
251,1,17,23249,8.7
251,1,18,23281,9.1
251,1,19,23291,9.4
251,1,20,23301,9.6
251,1,21,23311,10
251,1,22,23321,10.3
251,1,23,23331,10.6
251,1,24,23241,11.3
251,1,25,23439,12.1
251,1,26,23429,12.4
251,1,27,23419,12.6
251,1,28,23409,12.9
251,1,29,23399,13.3
251,1,30,23389,13.6
251,1,31,22091,13.9
251,1,32,22401,14.1
251,1,33,22391,14.5
251,1,34,22141,14.9
251,1,35,22151,15.3
251,1,36,22039,15.8
251,1,37,22029,16.3
251,1,38,22019,16.8
251,1,39,21311,-
251,1,40,22009,19.9
252,1,1,22009,0
252,1,2,21359,-
252,1,3,22439,2.1
252,1,4,22309,2.5
252,1,5,22299,3
252,1,6,22281,3.4
252,1,7,22219,3.6
252,1,8,22229,4
252,1,9,23189,4.6
252,1,10,23179,4.9
252,1,11,23169,5.2
252,1,12,23159,5.5
252,1,13,23489,6.1
252,1,14,23499,6.4
252,1,15,24149,6.7
252,1,16,24139,7
252,1,17,24129,7.4
252,1,18,24571,7.7
252,1,19,24581,8.1
252,1,20,24599,8.4
252,1,21,24489,8.6
252,1,22,24499,9
252,1,23,24159,9.3
252,1,24,23491,9.5
252,1,25,23481,9.8
252,1,26,23151,10.2
252,1,27,23161,10.6
252,1,28,23171,10.9
252,1,29,23181,11.3
252,1,30,22221,11.7
252,1,31,22271,12.1
252,1,32,22289,12.4
252,1,33,22329,12.7
252,1,34,22319,12.9
252,1,35,22431,13.3
252,1,36,21341,-
252,1,37,22009,15.2
254,1,1,22009,0
254,1,2,22499,0.7
254,1,3,22569,1.2
254,1,4,22559,1.6
254,1,5,22549,1.9
254,1,6,22189,2.1
254,1,7,22179,2.5
254,1,8,22169,2.9
254,1,9,22159,3.5
254,1,10,22149,3.9
254,1,11,23279,4.6
254,1,12,23269,5.3
254,1,13,23259,5.6
254,1,14,23249,6.1
254,1,15,23239,6.6
254,1,16,23229,6.9
254,1,17,24339,7.2
254,1,18,24669,-
254,1,19,24679,8
254,1,20,24689,8.4
254,1,21,24699,8.7
254,1,22,24601,9
254,1,23,24611,9.4
254,1,24,24621,9.8
254,1,25,24629,10
254,1,26,24619,10.4
254,1,27,24609,10.7
254,1,28,26119,10.9
254,1,29,26129,11.3
254,1,30,26011,11.6
254,1,31,26021,11.9
254,1,32,26031,12.1
254,1,33,26049,12.4
254,1,34,26059,12.7
254,1,35,26069,13
254,1,36,26079,13.3
254,1,37,26089,13.6
254,1,38,26099,13.9
254,1,39,26109,14.3
254,1,40,26141,14.5
254,1,41,26151,14.8
254,1,42,26161,15.2
254,1,43,26171,15.5
254,1,44,26131,15.9
254,1,45,26121,16.1
254,1,46,26111,16.5
254,1,47,24691,16.9
254,1,48,24681,17.1
254,1,49,24671,17.5
254,1,50,24661,-
254,1,51,24331,18.4
254,1,52,23221,18.7
254,1,53,23231,19
254,1,54,23241,19.5
254,1,55,23251,20
254,1,56,23261,20.3
254,1,57,23271,21
254,1,58,22141,21.7
254,1,59,22151,22.1
254,1,60,22161,22.6
254,1,61,22171,23.1
254,1,62,22181,23.5
254,1,63,22541,23.8
254,1,64,22551,24.1
254,1,65,22561,24.5
254,1,66,22491,25
254,1,67,22009,25.5
255,1,1,22009,0
255,1,2,22501,0.8
255,1,3,22511,1.1
255,1,4,22521,1.4
255,1,5,22469,1.6
255,1,6,22189,1.9
255,1,7,22179,-
255,1,8,22159,-
255,1,9,23219,4.9
255,1,10,23209,5.3
255,1,11,23199,5.6
255,1,12,23479,5.9
255,1,13,24639,6.2
255,1,14,24259,6.4
255,1,15,24249,6.8
255,1,16,24239,7.1
255,1,17,24229,7.4
255,1,18,24219,7.8
255,1,19,24209,8.3
255,1,20,24199,8.6
255,1,21,24189,9
255,1,22,24179,9.4
255,1,23,24169,9.7
255,1,24,24301,10
255,1,25,24641,10.3
255,1,26,24651,10.6
255,1,27,24089,10.8
255,1,28,24299,11.2
255,1,29,24289,11.5
255,1,30,24279,11.9
255,1,31,24269,12.2
255,1,32,24631,12.6
255,1,33,23471,13
255,1,34,23191,13.3
255,1,35,23201,13.6
255,1,36,23211,14
255,1,37,23271,-
255,1,38,22161,-
255,1,39,22181,16.9
255,1,40,22461,17.2
255,1,41,22529,17.5
255,1,42,22519,17.8
255,1,43,22509,18.1
255,1,44,22009,18.6
257,1,1,22009,0
257,1,2,22251,0.7
257,1,3,22241,1.1
257,1,4,22539,1.3
257,1,5,22521,1.6
257,1,6,22469,1.8
257,1,7,22189,2.1
257,1,8,22179,-
257,1,9,23011,3.8
257,1,10,23021,4.6
257,1,11,23031,5.1
257,1,12,23369,5.6
257,1,13,23359,6
257,1,14,23449,6.2
257,1,15,23349,6.4
257,1,16,23239,6.9
257,1,17,23229,7.2
257,1,18,24339,7.5
257,1,19,24389,8
257,1,20,24379,8.3
257,1,21,24369,8.6
257,1,22,24359,9
257,1,23,24349,9.3
257,1,24,24341,9.8
257,1,25,24351,10.2
257,1,26,24461,10.5
257,1,27,24391,10.8
257,1,28,24401,11.1
257,1,29,24411,11.4
257,1,30,24421,11.7
257,1,31,24531,12.1
257,1,32,24541,12.6
257,1,33,24559,13
257,1,34,24549,13.3
257,1,35,24539,13.6
257,1,36,24431,13.9
257,1,37,24441,14.3
257,1,38,24451,14.7
257,1,39,24381,15
257,1,40,24331,15.5
257,1,41,23221,15.8
257,1,42,23231,16.1
257,1,43,23341,16.6
257,1,44,23441,16.8
257,1,45,23351,17.1
257,1,46,23361,17.4
257,1,47,23039,18
257,1,48,23029,18.5
257,1,49,23019,19.2
257,1,50,22161,-
257,1,51,22181,20.8
257,1,52,22461,21.1
257,1,53,22529,21.4
257,1,54,22531,21.7
257,1,55,22249,21.9
257,1,56,22259,22.3
257,1,57,22009,22.8
26,1,1,84009,0
26,1,2,84029,0.7
26,1,3,84019,1
26,1,4,83099,1.5
26,1,5,83079,1.9
26,1,6,83059,2.3
26,1,7,83049,2.5
26,1,8,83029,2.9
26,1,9,82069,3.3
26,1,10,82049,3.8
26,1,11,82029,4.2
26,1,12,82109,4.5
26,1,13,81069,4.8
26,1,14,81049,5.3
26,1,15,81029,5.6
26,1,16,80089,6.1
26,1,17,80069,6.5
26,1,18,80049,7
26,1,19,80101,7.4
26,1,20,60051,8.1
26,1,21,60021,8.7
26,1,22,60031,9.2
26,1,23,60229,9.5
26,1,24,60159,10
26,1,25,60139,-
26,1,26,60231,-
26,1,27,60141,-
26,1,28,60161,11.1
26,1,29,60181,11.4
26,1,30,60089,11.7
26,1,31,52089,12.4
26,1,32,52321,13.4
26,1,33,52501,13.7
26,1,34,52009,14.1
26,2,1,52009,0
26,2,2,52509,0.5
26,2,3,52329,0.8
26,2,4,52081,1.9
26,2,5,60081,2.6
26,2,6,60179,3.2
26,2,7,60221,3.8
26,2,8,60039,4.1
26,2,9,60029,4.6
26,2,10,60059,5
26,2,11,80109,5.7
26,2,12,80051,6
26,2,13,80071,6.4
26,2,14,80091,6.9
26,2,15,81011,7.2
26,2,16,81031,7.7
26,2,17,81051,8
26,2,18,82011,8.5
26,2,19,82033,8.9
26,2,20,82061,9.4
26,2,21,83011,10
26,2,22,83031,10.3
26,2,23,83062,10.7
26,2,24,83081,11.2
26,2,25,84011,11.8
26,2,26,84021,12.1
26,2,27,84009,12.9
261,1,1,54009,0
261,1,2,54261,0.4
261,1,3,54271,0.7
261,1,4,54281,1
261,1,5,54389,1.5
261,1,6,54379,1.9
261,1,7,54609,2.3
261,1,8,54369,2.6
261,1,9,54371,3
261,1,10,54381,3.4
261,1,11,54289,3.9
261,1,12,54279,4.2
261,1,13,54269,4.5
261,1,14,54009,4.8
262,1,1,54009,0
262,1,2,54339,0.5
262,1,3,54329,0.9
262,1,4,54319,1.2
262,1,5,54099,1.5
262,1,6,54089,1.8
262,1,7,54079,2.1
262,1,8,54619,2.7
262,1,9,54629,3
262,1,10,54211,3.5
262,1,11,54181,3.7
262,1,12,54169,3.9
262,1,13,56289,4.2
262,1,14,56261,4.6
262,1,15,54061,4.9
262,1,16,54621,5.3
262,1,17,54611,5.7
262,1,18,54071,6.2
262,1,19,54081,6.6
262,1,20,54091,7
262,1,21,54311,7.3
262,1,22,54321,7.6
262,1,23,54331,8
262,1,24,54009,8.4
265,1,1,55009,0
265,1,2,55231,0.2
265,1,3,55319,0.5
265,1,4,55309,0.8
265,1,5,55159,1.2
265,1,6,55019,1.8
265,1,7,55129,2.2
265,1,8,56251,2.7
265,1,9,56241,3.2
265,1,10,54161,3.4
265,1,11,54189,3.6
265,1,12,54221,4
265,1,13,54231,4.3
265,1,14,54241,4.8
265,1,15,54009,5.3
265,1,16,54391,5.7
265,1,17,54341,6.1
265,1,18,54449,6.8
265,1,19,54401,7.1
265,1,20,54411,7.4
265,1,21,54589,7.8
265,1,22,54429,8.1
265,1,23,54439,8.6
265,1,24,54419,8.9
265,1,25,54409,9.2
265,1,26,54441,9.5
265,1,27,54359,9.8
265,1,28,54349,10.2
265,1,29,54399,10.6
265,1,30,54009,10.8
265,1,31,54248,11.5
265,1,32,54239,11.9
265,1,33,54229,12.3
265,1,34,54181,12.8
265,1,35,54169,13
265,1,36,56249,13.3
265,1,37,56259,13.8
265,1,38,55121,14.2
265,1,39,55011,14.6
265,1,40,55151,15.3
265,1,41,55301,15.8
265,1,42,55311,16.1
268,1,1,55009,0
268,1,2,55239,0.1
268,1,3,55229,0.5
268,1,4,55219,1
268,1,5,55309,1.3
268,1,6,55159,1.7
268,1,7,55149,2
268,1,8,55139,2.3
268,1,9,54209,2.6
268,1,10,54199,2.9
268,1,11,54189,3.4
268,1,12,54221,3.8
268,1,13,54231,4.1
268,1,14,54241,4.6
268,1,15,54261,5.1
268,1,16,54271,5.4
268,1,17,54281,5.7
268,1,18,54291,6
268,1,19,54301,6.5
268,1,20,54511,6.7
268,1,21,54521,6.9
268,1,22,54599,7.1
268,1,23,54501,-
268,1,24,54641,8
268,1,25,54631,8.3
268,1,26,54659,8.5
268,1,27,54509,9
268,1,28,54591,9.4
268,1,29,54529,9.7
268,1,30,54519,9.9
268,1,31,54309,10.1
268,1,32,54299,10.7
268,1,33,54289,11
268,1,34,54279,11.3
268,1,35,54269,11.6
268,1,36,54248,12
268,1,37,54239,12.4
268,1,38,54229,12.8
268,1,39,54181,13.3
268,1,40,54191,13.7
268,1,41,54201,14
268,1,42,55131,14.3
268,1,43,55141,14.6
268,1,44,55151,15
268,1,45,55301,15.5
268,1,46,55211,15.9
268,1,47,55221,16.4
268,1,48,55231,16.8
269,1,1,54009,0
269,1,2,54248,0.7
269,1,3,54239,1.1
269,1,4,54229,1.5
269,1,5,54181,2
269,1,6,54191,2.4
269,1,7,54201,2.7
269,1,8,54451,2.9
269,1,9,54461,3.3
269,1,10,55201,3.5
269,1,11,55199,3.8
269,1,12,55169,4.1
269,1,13,55019,4.9
269,1,14,55129,5.3
269,1,15,55119,5.7
269,1,16,54209,6
269,1,17,54199,6.3
269,1,18,54189,6.8
269,1,19,54221,7.2
269,1,20,54231,7.5
269,1,21,54241,8
269,1,22,54009,8.5
27,1,1,64009,0
27,1,2,64389,0.7
27,1,3,64379,1
27,1,4,64579,1.4
27,1,5,67609,2
27,1,6,67261,2.4
27,1,7,67209,2.7
27,1,8,67199,2.9
27,1,9,67189,3.1
27,1,10,67249,3.5
27,1,11,67259,3.8
27,1,12,65061,4
27,1,13,75359,8.6
27,1,14,75369,9
27,1,15,75319,9.4
27,1,16,75309,-
27,1,17,75299,10
27,1,18,75289,10.4
27,1,19,75279,10.7
27,1,20,75171,-
27,1,21,76191,12
27,1,22,76149,12.5
27,1,23,76139,12.9
27,1,24,76069,13.5
27,1,25,95151,19.3
27,1,26,95011,19.8
27,1,27,95109,21.2
27,1,28,95029,22
27,1,29,95129,22.8
27,2,1,95129,0
27,2,2,95019,1.1
27,2,3,95159,1.8
27,2,4,76061,8.6
27,2,5,76131,9.1
27,2,6,76141,9.5
27,2,7,76199,9.9
27,2,8,75179,-
27,2,9,75271,11.3
27,2,10,75281,11.6
27,2,11,75291,12.1
27,2,12,75301,-
27,2,13,75311,12.7
27,2,14,75361,13.1
27,2,15,75351,13.4
27,2,16,65069,17.8
27,2,17,67251,18.1
27,2,18,67241,18.4
27,2,19,67181,18.6
27,2,20,67191,18.8
27,2,21,67201,19.1
27,2,22,67269,19.3
27,2,23,67601,19.8
27,2,24,64571,20.4
27,2,25,64371,20.8
27,2,26,64381,21.1
27,2,27,64009,21.7
272,1,1,10009,0
272,1,2,10339,0.4
272,1,3,14249,0.6
272,1,4,14279,1.1
272,1,5,14319,1.4
272,1,6,14489,1.5
272,1,7,14309,1.7
272,1,8,14379,1.9
272,1,9,14291,2.3
272,1,10,14269,2.7
272,1,11,14259,2.9
272,1,12,14241,3.2
272,1,13,10331,3.5
272,1,14,10009,3.8
273,1,1,10009,0
273,1,2,10339,0.4
273,1,3,14249,0.6
273,1,4,14059,1.1
273,1,5,14349,1.4
273,1,6,14339,1.7
273,1,7,14399,2
273,1,8,14329,2.7
273,1,9,14359,3
273,1,10,14041,3.3
273,1,11,14051,3.7
273,1,12,14241,4.2
273,1,13,10331,4.5
273,1,14,10009,4.8
275,1,1,10009,0
275,1,2,10089,0.7
275,1,3,10369,1.1
275,1,4,14039,1.5
275,1,5,14389,2
275,1,6,14381,2.2
275,1,7,14031,2.7
275,1,8,10361,3.2
275,1,9,10081,3.5
275,1,10,10009,4.2
28,1,1,75009,0
28,1,2,76191,0.5
28,1,3,76399,0.9
28,1,4,76369,1.4
28,1,5,76359,1.7
28,1,6,76279,2.1
28,1,7,76269,2.4
28,1,8,76259,2.7
28,1,9,76469,3.3
28,1,10,76429,3.6
28,1,11,76419,4
28,1,12,76109,4.2
28,1,13,76099,4.7
28,1,14,76089,5.2
28,1,15,76079,5.7
28,1,16,75059,6.4
28,1,17,75069,7.1
28,1,18,75349,7.5
28,1,19,84209,7.7
28,1,20,84529,8.2
28,1,21,84219,8.5
28,1,22,84199,9
28,1,23,84049,9.2
28,1,24,84039,9.9
28,1,25,84029,10.3
28,1,26,84019,10.6
28,1,27,83099,11.1
28,1,28,83079,11.5
28,1,29,83059,11.9
28,1,30,83049,12.1
28,1,31,83029,12.5
28,1,32,82069,12.9
28,1,33,82049,13.4
28,1,34,82029,13.8
28,1,35,82109,-
28,1,36,81129,14.3
28,1,37,81119,14.6
28,1,38,81109,14.9
28,1,39,70251,15.4
28,1,40,70261,15.8
28,1,41,70271,16
28,1,42,70281,16.6
28,1,43,70291,16.9
28,1,44,70301,17.2
28,1,45,62061,17.7
28,1,46,62071,18
28,1,47,62081,18.4
28,1,48,62091,18.7
28,1,49,62101,19
28,1,50,66089,19.4
28,1,51,66079,19.8
28,1,52,66069,20.4
28,1,53,52069,20.9
28,1,54,52059,21.2
28,1,55,52361,21.8
28,1,56,52279,22.4
28,1,57,52259,22.9
28,1,58,52501,23.3
28,1,59,52009,23.7
28,2,1,52009,0
28,2,2,52509,0.5
28,2,3,52251,0.8
28,2,4,52271,1.3
28,2,5,52369,1.9
28,2,6,52051,2.7
28,2,7,52061,3.2
28,2,8,66061,3.7
28,2,9,66071,4.2
28,2,10,66081,4.5
28,2,11,62109,5
28,2,12,62099,5.2
28,2,13,62089,5.5
28,2,14,62079,5.7
28,2,15,62069,5.9
28,2,16,70309,6.5
28,2,17,70299,6.7
28,2,18,70289,7
28,2,19,70279,7.5
28,2,20,70269,7.8
28,2,21,70259,8.3
28,2,22,81101,8.7
28,2,23,81111,9
28,2,24,82011,9.4
28,2,25,82033,9.8
28,2,26,82061,10.3
28,2,27,83011,10.9
28,2,28,83031,11.2
28,2,29,83062,11.6
28,2,30,83081,12.1
28,2,31,84011,12.7
28,2,32,84021,13
28,2,33,84031,13.6
28,2,34,84041,14.1
28,2,35,84191,14.3
28,2,36,84211,14.8
28,2,37,84521,15.1
28,2,38,84201,15.6
28,2,39,75341,15.9
28,2,40,75061,16.3
28,2,41,75051,17
28,2,42,76071,17.7
28,2,43,76081,18.2
28,2,44,76091,18.6
28,2,45,76101,19
28,2,46,76411,19.4
28,2,47,76421,19.7
28,2,48,76461,20.1
28,2,49,76251,20.6
28,2,50,76261,20.9
28,2,51,76271,21.3
28,2,52,76351,21.6
28,2,53,76361,22
28,2,54,76391,22.4
28,2,55,76199,22.8
28,2,56,75009,23.4
282,1,1,17009,0
282,1,2,17221,0.6
282,1,3,17249,1.1
282,1,4,17259,1.7
282,1,5,17269,2.5
282,1,6,17279,2.7
282,1,7,17289,2.9
282,1,8,17041,3.2
282,1,9,17251,4.2
282,1,10,17241,4.7
282,1,11,17229,5.1
282,1,12,17009,5.9
284,1,1,17009,0
284,1,2,17211,0.5
284,1,3,17201,0.8
284,1,4,17219,1.2
284,1,5,17009,1.9
284M,1,1,17009,0
284M,1,2,17211,0.5
284M,1,3,17201,0.8
284M,1,4,17219,1.2
284M,1,5,17239,2.3
284M,1,6,17171,2.7
284M,1,7,17009,3.1
285,1,1,17009,0
285,1,2,17239,0.8
285,1,3,17259,1.2
285,1,4,17061,2.1
285,1,5,17071,2.3
285,1,6,20291,2.7
285,1,7,20281,3.2
285,1,8,20341,4.1
285,1,9,20331,4.4
285,1,10,20329,4.7
285,1,11,20319,5
285,1,12,20309,5.2
285,1,13,20299,5.8
285,1,14,17079,6
285,1,15,17069,6.3
285,1,16,17251,7.1
285,1,17,17161,7.3
285,1,18,17171,7.7
285,1,19,17009,8.1
29,1,1,75009,0
29,1,2,76191,0.5
29,1,3,76399,0.9
29,1,4,76369,1.4
29,1,5,76359,1.7
29,1,6,76349,2.1
29,1,7,76319,2.4
29,1,8,76231,2.7
29,1,9,76241,3
29,1,10,98081,3.7
29,1,11,97101,4
29,1,12,97111,4.3
29,1,13,97201,4.7
29,1,14,97061,5.1
29,1,15,97071,5.5
29,1,16,97081,5.9
29,1,17,97091,6.4
29,1,18,98061,6.9
29,1,19,98071,7.3
29,1,20,99011,7.7
29,1,21,99021,8.1
29,1,22,99071,8.4
29,1,23,99081,8.7
29,1,24,99091,8.9
29,1,25,99101,9.1
29,1,26,99111,9.4
29,1,27,99009,9.9
29,1,28,99129,10.1
29,1,29,99119,10.4
29,1,30,99109,10.7
29,1,31,99099,10.9
29,1,32,99089,11.1
29,1,33,99079,11.4
29,1,34,99029,11.6
29,1,35,99019,12
29,1,36,98079,12.6
29,1,37,98069,13
29,1,38,97099,13.4
29,1,39,97089,13.9
29,1,40,97079,14.3
29,1,41,97069,14.7
29,1,42,97209,15.1
29,1,43,97119,15.5
29,1,44,97109,15.8
29,1,45,98089,16.1
29,1,46,76249,16.7
29,1,47,76239,17
29,1,48,76311,17.4
29,1,49,76341,17.6
29,1,50,76351,18
29,1,51,76361,18.4
29,1,52,76391,18.8
29,1,53,76199,19.2
29,1,54,75009,19.8
291,1,1,75009,0
291,1,2,75129,0.8
291,1,3,75139,1.2
291,1,4,75161,1.6
291,1,5,75201,1.9
291,1,6,75081,2
291,1,7,75099,2.5
291,1,8,75219,2.8
291,1,9,75109,3
291,1,10,75111,3.5
291,1,11,75169,3.9
291,1,12,75131,4.5
291,1,13,75121,4.8
291,1,14,75009,5.6
291,1,15,76191,6.1
291,1,16,76151,6.5
291,1,17,76401,6.9
291,1,18,76181,7.2
291,1,19,76411,7.7
291,1,20,76421,8
291,1,21,76439,8.3
291,1,22,76449,8.5
291,1,23,76459,8.7
291,1,24,76419,9.1
291,1,25,76189,9.5
291,1,26,76409,9.7
291,1,27,76159,10.1
291,1,28,76199,10.4
291,1,29,75009,11
292,1,1,75009,0
292,1,2,76059,0.6
292,1,3,76069,1.1
292,1,4,76071,1.6
292,1,5,76081,2.1
292,1,6,76291,2.3
292,1,7,76301,2.7
292,1,8,76099,2.9
292,1,9,76089,3.4
292,1,10,76329,3.7
292,1,11,76339,4
292,1,12,76061,4.8
292,1,13,76051,5.3
292,1,14,75009,5.9
293,1,1,75009,0
293,1,2,76059,0.6
293,1,3,76111,0.8
293,1,4,76121,1.1
293,1,5,75079,1.4
293,1,6,75089,1.8
293,1,7,75109,2.1
293,1,8,75151,2.6
293,1,9,75141,3
293,1,10,75329,3.4
293,1,11,75339,3.7
293,1,12,75159,4.3
293,1,13,75101,4.7
293,1,14,75081,5
293,1,15,75071,5.3
293,1,16,76129,5.6
293,1,17,76119,5.9
293,1,18,76051,6.1
293,1,19,75009,6.7
293,1,20,76191,7.2
293,1,21,76399,7.6
293,1,22,76369,8.1
293,1,23,76359,8.4
293,1,24,76279,8.8
293,1,25,76269,9.1
293,1,26,76259,9.4
293,1,27,76239,9.8
293,1,28,76311,10.2
293,1,29,76371,10.4
293,1,30,76389,10.6
293,1,31,76361,11
293,1,32,76391,11.4
293,1,33,76199,11.8
293,1,34,75009,12.4
2N,1,1,2099,0
2N,1,2,2101,0.4
2N,1,3,2051,0.8
2N,1,4,2061,1.1
2N,1,5,4167,2.1
2N,1,6,4249,2.4
2N,1,7,5029,2.8
2N,1,8,4222,3.4
2N,1,9,4211,3.7
2N,1,10,4331,4
2N,1,11,13109,4.3
2N,1,12,13211,4.6
2N,1,13,6151,5.2
2N,1,14,6141,5.7
2N,1,15,6131,6
2N,1,16,13121,6.3
2N,1,17,13141,6.7
2N,1,18,13191,7.3
2N,1,19,9048,8
2N,1,20,9038,8.6
2N,1,21,8138,9
2N,1,22,8057,9.4
2N,1,23,8079,9.9
2N,1,24,7011,10.1
2N,1,25,7021,10.5
2N,1,26,7539,10.8
2N,1,27,7589,11.2
2N,1,28,1559,11.5
2N,1,29,1549,11.7
2N,1,30,90986,-
2N,1,31,92271,-
2N,1,32,83301,-
2N,1,33,83101,20.2
2N,1,34,83111,20.5
2N,1,35,72011,21
2N,1,36,72021,21.4
2N,1,37,72061,21.9
2N,1,38,72071,22.1
2N,1,39,84499,22.6
2N,1,40,84489,23.2
2N,1,41,84461,23.6
2N,1,42,84471,24
2N,1,43,84621,24.4
2N,1,44,84611,24.8
2N,1,45,84631,25
2N,1,46,84601,25.2
2N,1,47,75341,25.6
2N,1,48,75061,26
2N,1,49,75229,26.8
2N,1,50,75239,27.3
2N,1,51,75249,27.7
2N,1,52,75031,28.1
2N,1,53,75151,28.6
2N,1,54,75141,29
2N,1,55,75131,29.4
2N,1,56,75121,29.7
2N,1,57,76059,30.2
2N,1,58,76131,30.5
2N,1,59,76141,30.9
2N,1,60,76399,31.5
2N,1,61,76369,32
2N,1,62,76359,32.3
2N,1,63,76279,32.7
